CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,769",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,274",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,885",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,065",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,213",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,881",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,154",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,911",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,428",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,166",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,694",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,356",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,695",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,841",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,268",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,866",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,397",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,607",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,031",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,620",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,502",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,443",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,306",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,678",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,410",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,280",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,567",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,645",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,954",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,580",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,744",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,913",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,249",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,197",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,063",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,261",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,694",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,905",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,796",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,836",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,387",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,574",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,172",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,187",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,214",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,962",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,540",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,007",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,664",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,536",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,337",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,076",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,288",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,011",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,855",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,320",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,469",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,661",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,088",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,344",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,688",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,615",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,771",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,512",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,560",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,750",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,851",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,283",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,120",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,432",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,266",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,180",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,790",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,033",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,760",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,581",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,950",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,707",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,945",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,427",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,639",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,010",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,508",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,207",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,991",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,386",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,246",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,895",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,187",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,309",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,617",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,377",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,140",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,802",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,538",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,898",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,229",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,989",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,374",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,050",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,768",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,102",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,235",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,530",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,659",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,591",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,663",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,352",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,069",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,592",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,841",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,842",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,605",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,161",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,283",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,934",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,510",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,413",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,476",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,582",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,453",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,815",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,004",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,233",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,498",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,738",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,106",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,280",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,706",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,308",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,935",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,648",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,716",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,302",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,759",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,372",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,252",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,481",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,753",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,540",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,683",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,563",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,102",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,439",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,020",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,414",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,551",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,016",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,409",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,052",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,998",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,683",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,563",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,734",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,892",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,125",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,667",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,908",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,650",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,564",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,948",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,052",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,676",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,197",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,636",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,634",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,995",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,523",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,950",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,295",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,459",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,995",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,452",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,563",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,063",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,710",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,346",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,821",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,067",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,387",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,448",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,812",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,975",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,807",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,432",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,407",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,839",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,099",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,385",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,195",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,306",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,022",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,002",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,329",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,437",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,276",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,049",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,185",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,958",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,591",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,113",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,883",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,594",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,870",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,767",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,875",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,288",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,772",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,986",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,273",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,760",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,326",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,375",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,303",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,137",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,206",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,627",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,038",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,672",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,064",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,880",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,311",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,231",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,677",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,888",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,215",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,607",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,296",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,868",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,889",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,499",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,045",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,698",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,333",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,658",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,002",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,386",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,591",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,334",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,734",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,691",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,763",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,674",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,880",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,857",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,256",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,504",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,737",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,299",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,975",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,289",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,610",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,266",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,099",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,352",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,320",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,953",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,928",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,763",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,937",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,084",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,530",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,025",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,760",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,112",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,899",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,054",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,133",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,610",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,530",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,870",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,096",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,646",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,375",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,106",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,514",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,906",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,732",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,258",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,161",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,253",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,945",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,709",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,546",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,473",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,342",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,514",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,111",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,259",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,772",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,552",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,771",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,447",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,130",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,559",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,469",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,756",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,679",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,919",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,494",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,134",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,979",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,522",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,288",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,530",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,274",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,299",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,995",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,890",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,040",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,837",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,528",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,821",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,796",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,011",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,529",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,440",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,484",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,534",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,694",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,779",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,320",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,832",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,419",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,479",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,438",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,064",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,557",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,670",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,919",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,751",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,165",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,799",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,895",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,517",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,822",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,602",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,826",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,799",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,409",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,117",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,472",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,112",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,210",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,945",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,083",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,924",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,716",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,144",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,430",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,446",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,831",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,501",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,913",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,271",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,876",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,847",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,421",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,315",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,572",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,299",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,653",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,516",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,899",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,569",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,757",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,434",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,412",12
